customer_id,revenue,cumulative_revenue
CUST00461,493089.0,519782464.55
CUST00982,492754.6,520275219.15
CUST00475,492736.8,520767955.95
CUST00866,492488.0,521260443.95
CUST00241,492352.5,521752796.45
CUST00633,492113.5,522244909.95
CUST00651,492102.05,522737012.0
CUST00794,492038.2,523229050.2
CUST00846,491612.1,523720662.3
CUST00657,491134.85,524211797.15
CUST00385,491019.9,524702817.05
CUST00046,491005.25,525193822.3
CUST00052,490792.0,525684614.3
CUST00603,490251.7,526174866.0
CUST00765,489690.9,526664556.9
CUST00960,489490.95,527154047.85
CUST00326,489382.4,527643430.25
CUST00402,489044.1,528132474.35
CUST00485,488851.75,528621326.1
CUST00687,488115.6,529109441.7
CUST00828,487853.4,529597295.1
CUST00037,487755.5,530085050.6
CUST00782,487520.65,530572571.25
CUST00318,487404.0,531059975.25
CUST00075,487359.5,531547334.75
CUST00976,487107.75,532034442.5
CUST00345,487001.9,532521444.4
CUST00235,486801.65,533008246.05
CUST00807,486731.9,533981709.85
CUST00542,486731.9,533981709.85
CUST00899,486714.55,534468424.4
CUST00738,486627.0,534955051.4
CUST00943,486603.4,535441654.8
CUST00685,485727.0,535927381.8
CUST00123,485663.8,536413045.6
CUST00774,485649.4,536898695.0
CUST00773,485625.8,537384320.8
CUST00046,485156.1,537869476.9
CUST00390,485101.1,538354578.0
CUST00554,485019.3,538839597.3
CUST00850,484822.1,539324419.4
CUST00781,484730.3,539809149.7
CUST00095,484728.8,540293878.5
CUST00973,484701.8,540778580.3
CUST00577,484485.8,541263066.1
CUST00810,484438.2,541747504.3
CUST00047,484435.4,542231939.7
CUST00903,484423.4,542716363.1
CUST00800,483832.35,543200195.45
CUST00383,483649.9,543683845.35
CUST00889,483558.65,544167404.0
CUST00455,483323.6,544650727.6
CUST00564,483253.6,545133981.2
CUST00448,483233.75,545617214.95
CUST00107,483100.3,546100315.25
CUST00615,482750.95,546583066.2
CUST00874,482653.1,547065719.3
CUST00444,481982.05,547547701.35
CUST00330,481920.0,548029621.35
CUST00825,481747.05,548511368.4
CUST00387,481088.8,548992457.2
CUST00534,480871.0,549473328.2
CUST00587,480847.6,549954175.8
CUST00471,480551.7,550434727.5
CUST00217,480544.3,550915271.8
CUST00896,480419.55,551395691.35
CUST00270,480299.9,551875991.25
CUST00480,480191.75,552356183.0
CUST00352,479930.7,552836113.7
CUST00424,479724.2,553315837.9
CUST00981,478915.9,553794753.8
CUST00127,478514.45,554273268.25
CUST00284,478398.0,554751666.25
CUST00096,478187.45,555229853.7
CUST00796,478160.55,555708014.25
CUST00904,478094.9,556186109.15
CUST00086,477973.4,556664082.55
CUST00804,477845.7,557141928.25
CUST00951,477567.0,557619495.25
CUST00403,477523.0,558097018.25
CUST00225,477506.2,558574524.45
CUST00045,477472.1,559051996.55
CUST00269,477427.05,559529423.6
CUST00465,477273.2,560006696.8
CUST00725,477083.55,560483780.35
CUST00867,476843.8,560960624.15
CUST00876,476824.05,561437448.2
CUST00587,476773.2,561914221.4
CUST00017,476743.4,562390964.8
CUST00081,476645.7,562867610.5
CUST00467,476309.2,563343919.7
CUST00603,476256.5,563820176.2
CUST00663,476192.4,564296368.6
CUST00848,475953.8,564772322.4
CUST00367,475803.5,565248125.9
CUST00179,475774.1,565723900.0
CUST00940,475646.0,566199546.0
CUST00959,475263.85,566674809.85
CUST00087,475181.5,567149991.35
CUST00235,475053.35,567625044.7
CUST00837,474934.9,568099979.6
CUST00849,474929.9,568574909.5
CUST00884,474702.8,569049612.3
CUST00430,474453.2,569524065.5
CUST00642,474104.4,569998169.9
CUST00440,474092.1,570472262.0
CUST00176,473867.75,570946129.75
CUST00942,473864.6,571419994.35
CUST00931,473814.4,571893808.75
CUST00023,473585.85,572367394.6
CUST00935,473311.25,572840705.85
CUST00874,472887.3,573313593.15
CUST00215,472405.95,573785999.1
CUST00640,472402.95,574258402.05
CUST00293,472077.95,574730480.0
CUST00051,471846.0,575202326.0
CUST00210,471452.1,575673778.1
CUST00165,471408.4,576145186.5
CUST00839,471329.2,576616515.7
CUST00757,470622.25,577087137.95
CUST00993,470582.75,577557720.7
CUST00631,470475.65,578028196.35
CUST00333,470203.8,578498400.15
CUST00023,470119.35,578968519.5
CUST00295,469723.9,579438243.4
CUST00707,469010.6,579907254.0
CUST00799,468976.4,580376230.4
CUST00289,468929.9,580845160.3
CUST00805,468921.95,581314082.25
CUST00863,468740.4,581782822.65
CUST00884,468591.5,582251414.15
CUST00801,468355.6,582719769.75
CUST00286,468096.4,583187866.15
CUST00969,468068.4,583655934.55
CUST00959,467504.85,584123439.4
CUST00384,467481.1,584590920.5
CUST00298,467089.0,585058009.5
CUST00333,466545.6,585524555.1
CUST00985,466424.85,585990979.95
CUST00558,466178.4,586457158.35
CUST00649,466131.85,586923290.2
CUST00773,465760.1,587389050.3
CUST00466,465330.3,587854380.6
CUST00778,465120.5,588319501.1
CUST00946,464858.7,588784359.8
CUST00755,464800.9,589249160.7
CUST00450,464436.4,589713597.1
CUST00793,464351.4,590177948.5
CUST00634,463889.85,590641838.35
CUST00147,463831.4,591105669.75
CUST00335,463518.3,591569188.05
CUST00343,463420.35,592032608.4
CUST00146,463265.4,592495873.8
CUST00369,463196.8,592959070.6
CUST00247,463133.4,593422204.0
CUST00964,462795.8,593884999.8
CUST00628,462692.2,594347692.0
CUST00617,462359.4,594810051.4
CUST00901,462180.6,595272232.0
CUST00259,462066.9,595734298.9
CUST00351,461276.7,596195575.6
CUST00931,461049.25,596656624.85
CUST00872,460772.2,597117397.05
CUST00670,460697.3,597578094.35
CUST00110,460612.3,598038706.65
CUST00583,460432.0,598499138.65
CUST00225,460408.5,598959547.15
CUST00509,460147.6,599419694.75
CUST00758,460066.85,599879761.6
CUST00930,459959.0,600339720.6
CUST00826,459829.3,600799549.9
CUST00102,459615.25,601259165.15
CUST00197,459391.4,601718556.55
CUST00562,459389.7,602177946.25
CUST00559,459290.0,602637236.25
CUST00133,458990.1,603096226.35
CUST00045,458800.4,603555026.75
CUST00362,458461.7,604013488.45
CUST00363,458417.0,604471905.45
CUST00842,458113.6,604930019.05
CUST00333,457864.95,605387884.0
CUST00291,457604.6,605845488.6
CUST00101,457534.6,606303023.2
CUST00147,457510.75,606760533.95
CUST00403,457505.6,607218039.55
CUST00435,457485.3,607675524.85
CUST00954,457174.0,608132698.85
CUST00942,457164.8,608589863.65
CUST00374,457088.45,609046952.1
CUST00948,457023.8,609503975.9
CUST00922,456986.2,609960962.1
CUST00963,456968.45,610417930.55
CUST00736,456825.2,610874755.75
CUST00432,456781.4,611331537.15
CUST00396,456761.0,611788298.15
CUST00360,456678.0,612244976.15
CUST00139,456652.1,612701628.25
CUST00437,456617.95,613158246.2
CUST00896,456486.0,613614732.2
CUST00973,456473.05,614071205.25
CUST00533,456248.0,614527453.25
CUST00995,456108.85,614983562.1
CUST00170,456001.4,615439563.5
CUST00066,455914.45,615895477.95
CUST00555,455724.0,616351201.95
CUST00957,455702.6,616806904.55
CUST00306,455683.0,617262587.55
CUST00217,455504.6,617718092.15
CUST00489,455467.8,618173559.95
CUST00390,455212.4,618628772.35
CUST00789,455171.5,619083943.85
CUST00065,454897.85,619538841.7
CUST00509,454782.1,619993623.8
CUST00670,454589.8,620448213.6
CUST00321,454573.5,620902787.1
CUST00664,454571.2,621357358.3
CUST00124,454392.4,621811750.7
CUST00346,454257.2,622266007.9
CUST00242,454086.05,622720093.95
CUST00537,454065.65,623174159.6
CUST00353,453892.0,623628051.6
CUST00822,453861.15,624081912.75
CUST00875,453798.9,624535711.65
CUST00008,453301.5,624989013.15
CUST00309,453214.0,625442227.15
CUST00155,452434.4,625894661.55
CUST00848,452148.6,626346810.15
CUST00421,452078.7,626798888.85
CUST00417,451807.6,627250696.45
CUST00113,451779.4,627702475.85
CUST00394,451635.8,628154111.65
CUST00017,451604.1,628605715.75
CUST00736,451393.0,629057108.75
CUST00249,451364.6,629508473.35
CUST00998,451363.4,629959836.75
CUST00709,451310.1,630411146.85
CUST00696,451261.25,630862408.1
CUST00783,451222.5,631313630.6
CUST00411,451184.9,631764815.5
CUST00676,451129.6,632215945.1
CUST00531,451125.2,632667070.3
CUST00285,450988.75,633118059.05
CUST00504,450859.7,633568918.75
CUST00621,450627.0,634019545.75
CUST00343,450586.2,634470131.95
CUST00257,450219.0,634920350.95
CUST00268,450186.95,635370537.9
CUST00185,449705.4,635820243.3
CUST00924,449556.4,636269799.7
CUST00793,449512.8,636719312.5
CUST00181,449370.45,637168682.95
CUST00702,449056.8,637617739.75
CUST00526,449022.9,638066762.65
CUST00359,448868.9,638515631.55
CUST00054,448412.9,638964044.45
CUST00078,448303.6,639412348.05
CUST00380,447751.0,639860099.05
CUST00071,447703.0,640307802.05
CUST00252,447554.8,640755356.85
CUST00656,447551.2,641202908.05
CUST00329,447459.3,641650367.35
CUST00077,447018.1,642097385.45
CUST00078,446778.6,642544164.05
CUST00925,446354.6,642990518.65
CUST00674,446033.4,643436552.05
CUST00582,445531.1,643882083.15
CUST00124,445443.1,644327526.25
CUST00018,445221.75,644772748.0
CUST00067,445156.0,645217904.0
CUST00957,444856.7,645662760.7
CUST00049,444845.2,646107605.9
CUST00798,444758.0,646552363.9
CUST00863,444063.75,646996427.65
CUST00104,443828.55,647440256.2
CUST00355,443527.1,647883783.3
CUST00888,443344.6,648327127.9
CUST00537,443325.75,648770453.65
CUST00710,442157.3,649212610.95
CUST00832,442098.2,649654709.15
CUST00192,441987.5,650096696.65
CUST00621,441749.7,650538446.35
CUST00632,441594.1,650980040.45
CUST00090,441592.6,651421633.05
CUST00207,441307.6,651862940.65
CUST00733,441117.9,652304058.55
CUST00197,441041.1,652745099.65
CUST00540,440906.7,653186006.35
CUST00412,440799.3,653626805.65
CUST00433,440778.2,654067583.85
CUST00060,440745.6,654508329.45
CUST00803,440668.8,654948998.25
CUST00830,440573.8,655389572.05
CUST00224,440568.9,655830140.95
CUST00533,440472.6,656270613.55
CUST00029,440167.4,656710780.95
CUST00383,440157.9,657150938.85
CUST00314,440135.35,657591074.2
CUST00218,440089.95,658031164.15
CUST00297,439757.6,658470921.75
CUST00072,439590.25,658910512.0
CUST00263,439426.5,659349938.5
CUST00706,439224.3,659789162.8
CUST00146,439108.55,660228271.35
CUST00599,438965.3,660667236.65
CUST00531,438925.7,661106162.35
CUST00473,438750.0,661544912.35
CUST00643,438609.7,661983522.05
CUST00021,438593.5,662422115.55
CUST00182,438546.85,662860662.4
CUST00262,438441.2,663299103.6
CUST00512,438410.2,663737513.8
CUST00046,438346.35,664175860.15
CUST00002,438343.8,664614203.95
CUST00776,438051.55,665052255.5
CUST00058,438038.4,665490293.9
CUST00788,437680.5,665927974.4
CUST00067,437557.4,666365531.8
CUST00965,437076.05,666802607.85
CUST00880,436805.6,667239413.45
CUST00330,436741.3,667676154.75
CUST00483,436692.55,668112847.3
CUST00155,436649.4,668549496.7
CUST00995,436252.85,668985749.55
CUST00114,436132.2,669421881.75
CUST00838,435734.4,669857616.15
CUST00406,434948.1,670292564.25
CUST00616,434871.4,670727435.65
CUST00202,434764.6,671162200.25
CUST00335,434659.8,671596860.05
CUST00285,434407.4,672031267.45
CUST00783,434156.0,672465423.45
CUST00318,432909.4,672898332.85
CUST00867,432860.2,673331193.05
CUST00413,432661.8,673763854.85
CUST00872,432606.6,674196461.45
CUST00430,432400.0,674628861.45
CUST00071,432387.1,675061248.55
CUST00749,432378.8,675493627.35
CUST00427,432044.1,675925671.45
CUST00316,431946.1,676357617.55
CUST00437,431834.9,676789452.45
CUST00655,431712.0,677221164.45
CUST00452,431485.0,677652649.45
CUST00623,431316.9,678083966.35
CUST00324,431316.1,678515282.45
CUST00350,431073.15,678946355.6
CUST00044,431039.25,679377394.85
CUST00280,430700.65,679808095.5
CUST00584,430555.55,680238651.05
CUST00983,429849.5,680668500.55
CUST00651,429805.0,681098305.55
CUST00355,429515.65,681527821.2
CUST00691,429345.85,681957167.05
CUST00653,429314.5,682386481.55
CUST00950,429024.05,682815505.6
CUST00884,428929.2,683244434.8
CUST00974,428782.2,683673217.0
CUST00283,428741.3,684101958.3
CUST00070,428648.6,684530606.9
CUST00380,428583.2,684959190.1
CUST00550,428581.8,685387771.9
CUST00028,428550.2,685816322.1
CUST00191,428405.95,686244728.05
CUST00529,428084.35,686672812.4
CUST00014,428055.6,687100868.0
CUST00481,428007.0,687528875.0
CUST00952,427986.0,687956861.0
CUST00098,427758.1,688384619.1
CUST00926,427757.3,688812376.4
CUST00490,427685.65,689240062.05
CUST00502,427180.95,689667243.0
CUST00800,427012.4,690094255.4
CUST00542,426831.6,690521087.0
CUST00177,426210.2,690947297.2
CUST00139,425952.25,691373249.45
CUST00856,425751.3,691799000.75
CUST00496,425459.0,692224459.75
CUST00530,425323.35,692649783.1
CUST00740,425136.0,693074919.1
CUST00335,425082.85,693500001.95
CUST00248,424759.3,693924761.25
CUST00544,424464.6,694349225.85
CUST00965,424444.0,694773669.85
CUST00126,424388.5,695198058.35
CUST00659,424158.5,695622216.85
CUST00931,424036.65,696046253.5
CUST00724,423893.75,696470147.25
CUST00292,423499.0,696893646.25
CUST00692,423492.8,697317139.05
CUST00742,423369.0,697740508.05
CUST00111,423309.6,698163817.65
CUST00398,423237.0,698587054.65
CUST00162,423142.0,699010196.65
CUST00542,423012.7,699433209.35
CUST00692,422559.4,699855768.75
CUST00753,422503.2,700278271.95
CUST00562,422139.1,700700411.05
CUST00014,421784.4,701122195.45
CUST00966,421635.3,701543830.75
CUST00355,421608.5,701965439.25
CUST00391,421538.3,702386977.55
CUST00817,421454.35,702808431.9
CUST00373,421435.25,703229867.15
CUST00295,421419.1,703651286.25
CUST00261,421200.35,704072486.6
CUST00429,420893.05,704493379.65
CUST00287,420613.85,704913993.5
CUST00159,420330.8,705334324.3
CUST00977,420292.8,705754617.1
CUST00028,420138.6,706174755.7
CUST00172,419910.0,706594665.7
CUST00365,419327.85,707013993.55
CUST00638,419284.2,707433277.75
CUST00484,419189.4,707852467.15
CUST00328,419134.6,708271601.75
CUST00289,418873.0,708690474.75
CUST00001,418765.85,709109240.6
CUST00590,418461.7,709527702.3
CUST00860,418054.2,709945756.5
CUST00795,418051.55,710363808.05
CUST00329,417624.7,710781432.75
CUST00405,417594.0,711199026.75
CUST00532,417406.1,711616432.85
CUST00676,416330.8,712032763.65
CUST00072,416214.8,712448978.45
CUST00320,416060.4,712865038.85
CUST00055,415881.3,713280920.15
CUST00125,415515.5,713696435.65
CUST00867,415287.3,714111722.95
CUST00431,415282.8,714527005.75
CUST00082,415247.6,714942253.35
CUST00040,415087.8,715357341.15
CUST00735,414991.45,715772332.6
CUST00980,414778.9,716187111.5
CUST00430,414662.05,716601773.55
CUST00619,414537.6,717016311.15
CUST00696,414508.2,717430819.35
CUST00794,414499.0,717845318.35
CUST00282,414021.0,718259339.35
CUST00678,413907.0,718673246.35
CUST00039,413818.6,719087064.95
CUST00750,413812.8,719500877.75
CUST00337,413455.4,719914333.15
CUST00186,413314.0,720327647.15
CUST00238,413313.0,720740960.15
CUST00930,412984.75,721153944.9
CUST00384,412957.05,721566901.95
CUST00429,412510.0,721979411.95
CUST00582,412504.8,722391916.75
CUST00035,412415.65,722804332.4
CUST00100,412220.7,723216553.1
CUST00589,412140.8,723628693.9
CUST00512,412001.4,724040695.3
CUST00690,411992.7,724452688.0
CUST00068,411761.25,724864449.25
CUST00708,411662.2,725276111.45
CUST00076,411510.85,725687622.3
CUST00349,411388.25,726099010.55
CUST00626,411387.0,726510397.55
CUST00275,411330.6,726921728.15
CUST00239,411294.0,727333022.15
CUST00439,411273.4,727744295.55
CUST00219,411223.4,728155518.95
CUST00027,411129.9,728566648.85
CUST00744,410896.1,728977544.95
CUST00669,410835.85,729388380.8
CUST00850,410831.7,729799212.5
CUST00836,410677.95,730209890.45
CUST00708,410422.3,730620312.75
CUST00508,410202.0,731030514.75
CUST00576,409948.65,731440463.4
CUST00618,409739.3,731850202.7
CUST00356,409726.65,732259929.35
CUST00334,409653.8,732669583.15
CUST00942,409320.2,733078903.35
CUST00182,409113.0,733488016.35
CUST00647,408977.65,733896994.0
CUST00342,408720.1,734305714.1
CUST00279,408710.6,734714424.7
CUST00853,408684.6,735123109.3
CUST00077,408016.1,735531125.4
CUST00184,408002.2,735939127.6
CUST00334,407929.0,736347056.6
CUST00657,407862.3,736754918.9
CUST00113,407717.6,737162636.5
CUST00052,407561.2,737570197.7
CUST00767,407241.3,737977439.0
CUST00756,407238.15,738384677.15
CUST00256,406950.6,738791627.75
CUST00201,406923.35,739198551.1
CUST00349,406864.7,739605415.8
CUST00999,406598.2,740012014.0
CUST00745,406522.4,740418536.4
CUST00662,405911.2,740824447.6
CUST00619,405702.4,741230150.0
CUST00235,405474.8,741635624.8
CUST00826,405448.1,742041072.9
CUST00928,405429.65,742446502.55
CUST00207,405262.8,742851765.35
CUST00852,405222.5,743256987.85
CUST00875,404897.0,743661884.85
CUST00782,404762.95,744066647.8
CUST00073,404664.7,744471312.5
CUST00165,404477.1,744875789.6
CUST00024,404432.0,745280221.6
CUST00255,404363.4,745684585.0
CUST00181,404339.1,746088924.1
CUST00960,404210.5,746493134.6
CUST00394,404102.8,746897237.4
CUST00167,404044.35,747301281.75
CUST00277,404036.85,747705318.6
CUST00189,403943.5,748109262.1
CUST00545,403874.2,748513136.3
CUST00389,403751.4,748916887.7
CUST00077,403366.5,749320254.2
CUST00504,403350.2,749723604.4
CUST00477,403164.4,750126768.8
CUST00727,402688.3,750529457.1
CUST00096,402437.0,750931894.1
CUST00059,402426.4,751334320.5
CUST00474,402294.95,751736615.45
CUST00878,402192.7,752138808.15
CUST00641,402124.4,752540932.55
CUST00207,402084.0,752943016.55
CUST00243,402054.9,753345071.45
CUST00660,401841.6,753746913.05
CUST00733,401691.2,754148604.25
CUST00629,401660.45,754550264.7
CUST00103,401630.9,754951895.6
CUST00148,401555.8,755353451.4
CUST00080,401266.0,755754717.4
CUST00570,401230.8,756155948.2
CUST00928,401191.2,756557139.4
CUST00634,401146.0,756958285.4
CUST00359,400684.8,757358970.2
CUST00361,400563.7,757759533.9
CUST00514,400492.6,758160026.5
CUST00820,400210.9,758560237.4
CUST00065,400182.4,758960419.8
CUST00406,399902.9,759360322.7
CUST00005,399791.65,759760114.35
CUST00443,399746.6,760159860.95
CUST00202,399044.5,760558905.45
CUST00244,398816.55,760957722.0
CUST00783,398795.9,761356517.9
CUST00547,398631.2,761755149.1
CUST00205,398475.95,762153625.05
CUST00603,398073.0,762551698.05
CUST00618,397874.05,762949572.1
CUST00263,397728.45,763347300.55
CUST00350,397471.2,763744771.75
CUST00816,397451.3,764142223.05
CUST00440,397380.4,764539603.45
CUST00099,396824.1,764936427.55
CUST00823,396664.2,765333091.75
CUST00824,396452.0,765729543.75
CUST00456,396422.6,766125966.35
CUST00905,396135.9,766522102.25
CUST00823,396074.7,766918176.95
CUST00684,395928.0,767314104.95
CUST00066,395831.6,767709936.55
CUST00097,395784.7,768105721.25
CUST00788,395726.8,768501448.05
CUST00459,395693.2,768897141.25
CUST00101,395624.1,769292765.35
CUST00657,395310.9,769688076.25
CUST00555,395141.4,770083217.65
CUST00973,395126.0,770478343.65
CUST00787,394639.4,770872983.05
CUST00204,394534.5,771267517.55
CUST00357,394500.6,771662018.15
CUST00546,394433.5,772056451.65
CUST00978,394404.9,772450856.55
CUST00369,394366.2,772845222.75
CUST00500,394316.55,773239539.3
CUST00239,394255.5,773633794.8
CUST00893,393700.4,774027495.2
CUST00829,393619.3,774421114.5
CUST00820,393497.5,774814612.0
CUST00133,393186.8,775207798.8
CUST00425,393186.75,775600985.55
CUST00144,393125.0,775994110.55
CUST00918,393085.8,776387196.35
CUST00087,392866.0,776780062.35
CUST00985,392753.3,777172815.65
CUST00956,392316.7,777565132.35
CUST00063,392192.8,777957325.15
CUST00946,391901.0,778349226.15
CUST00570,391752.8,778740978.95
CUST00857,391728.4,779132707.35
CUST00424,391557.7,779524265.05
CUST00334,391495.8,779915760.85
CUST00799,391458.3,780307219.15
CUST00898,391425.5,780698644.65
CUST00622,391405.7,781090050.35
CUST00442,391305.5,781481355.85
CUST00623,391256.4,781872612.25
CUST00073,391118.4,782263730.65
CUST00695,391079.2,782654809.85
CUST00316,390966.0,783045775.85
CUST00791,390889.2,783436665.05
CUST00321,390820.5,783827485.55
CUST00468,390758.4,784218243.95
CUST00426,390713.1,784608957.05
CUST00383,390670.2,784999627.25
CUST00852,390639.7,785390266.95
CUST00236,390392.9,785780659.85
CUST00790,390332.0,786170991.85
CUST00889,390161.8,786561153.65
CUST00312,390037.85,786951191.5
CUST00747,389998.8,787341190.3
CUST00060,389967.8,787731158.1
CUST00471,389904.85,788121062.95
CUST00955,389671.8,788510734.75
CUST00776,389497.4,788900232.15
CUST00708,389286.35,789289518.5
CUST00015,389281.9,789678800.4
CUST00462,389016.0,790067816.4
CUST00382,388951.0,790456767.4
CUST00676,388493.4,790845260.8
CUST00527,388157.5,791233418.3
CUST00139,388066.85,791621485.15
CUST00029,387805.05,792009290.2
CUST00196,387789.0,792397079.2
CUST00512,387761.8,792784841.0
CUST00371,387637.65,793172478.65
CUST00423,387381.8,793559860.45
CUST00945,387356.15,793947216.6
CUST00796,387191.0,794334407.6
CUST00182,387104.6,794721512.2
CUST00896,386856.0,795108368.2
CUST00398,386734.8,795495103.0
CUST00333,386732.0,795881835.0
CUST00294,386669.4,796268504.4
CUST00798,386325.3,796654829.7
CUST00763,386268.1,797041097.8
CUST00740,386189.0,797427286.8
CUST00942,386015.0,797813301.8
CUST00087,385935.7,798199237.5
CUST00140,385511.05,798584748.55
CUST00734,385105.9,798969854.45
CUST00103,385039.2,799354893.65
CUST00222,384734.7,799739628.35
CUST00222,384670.2,800124298.55
CUST00628,384660.0,800508958.55
CUST00914,384603.5,800893562.05
CUST00800,384564.8,801278126.85
CUST00472,384503.65,801662630.5
CUST00327,383825.7,802046456.2
CUST00335,383664.1,802430120.3
CUST00911,383581.4,802813701.7
CUST00277,383424.75,803197126.45
CUST00189,382883.1,803580009.55
CUST00676,382847.6,803962857.15
CUST00873,382841.95,804345699.1
CUST00604,382832.15,804728531.25
CUST00485,382762.8,805111294.05
CUST00635,382653.45,805493947.5
CUST00599,382533.0,805876480.5
CUST00409,382506.6,806258987.1
CUST00280,382453.6,806641440.7
CUST00497,382434.8,807023875.5
CUST00462,382408.9,807406284.4
CUST00767,382401.7,807788686.1
CUST00363,382308.4,808170994.5
CUST00617,382280.8,808553275.3
CUST00994,382180.65,808935455.95
CUST00079,381957.6,809317413.55
CUST00813,381838.1,809699251.65
CUST00079,381623.4,810080875.05
CUST00283,381344.4,810462219.45
CUST00152,381301.5,810843520.95
CUST00818,381295.5,811224816.45
CUST00112,381017.95,811605834.4
CUST00024,380988.6,811986823.0
CUST00076,380881.0,812367704.0
CUST00703,380837.35,812748541.35
CUST00351,380721.6,813129262.95
CUST00404,380226.5,813509489.45
CUST00107,380018.6,813889508.05
CUST00325,379904.25,814269412.3
CUST00979,379853.6,814649265.9
CUST00664,379781.0,815029046.9
CUST00337,379676.0,815408722.9
CUST00052,379673.6,815788396.5
CUST00547,379422.0,816167818.5
CUST00736,379205.3,816547023.8
CUST00142,378880.85,816925904.65
CUST00262,378822.7,817304727.35
CUST00914,378791.85,817683519.2
CUST00538,378468.0,818061987.2
CUST00656,378459.8,818440447.0
CUST00836,378121.2,818818568.2
CUST00586,378045.5,819196613.7
CUST00566,377795.35,819574409.05
CUST00436,377565.15,819951974.2
CUST00853,377503.8,820329478.0
CUST00274,377431.8,820706909.8
CUST00835,377387.6,821084297.4
CUST00040,377356.9,821461654.3
CUST00455,377338.2,821838992.5
CUST00942,377273.1,822216265.6
CUST00546,377242.0,822593507.6
CUST00107,377186.5,822970694.1
CUST00631,377133.35,823347827.45
CUST00249,376752.4,823724579.85
CUST00215,376413.25,824100993.1
CUST00963,376372.7,824477365.8
CUST00569,376316.8,824853682.6
CUST00666,375966.1,825229648.7
CUST00991,375593.0,825605241.7
CUST00746,375369.55,825980611.25
CUST00723,375361.0,826355972.25
CUST00458,375238.8,826731211.05
CUST00096,375164.7,827106375.75
CUST00507,375129.0,827481504.75
CUST00703,375066.2,827856570.95
CUST00327,375061.7,828231632.65
CUST00426,375040.4,828606673.05
CUST00778,374940.1,828981613.15
CUST00423,374549.0,829356162.15
CUST00112,374504.8,829730666.95
CUST00396,374453.85,830105120.8
CUST00293,374391.2,830479512.0
CUST00580,374334.7,830853846.7
CUST00802,374312.0,831228158.7
CUST00719,374195.0,831602353.7
CUST00104,374188.05,831976541.75
CUST00823,373592.0,832350133.75
CUST00791,373500.0,832723633.75
CUST00570,373469.6,833097103.35
CUST00165,373459.0,833470562.35
CUST00387,373441.8,833844004.15
CUST00331,373435.5,834217439.65
CUST00216,373401.55,834590841.2
CUST00267,373285.2,834964126.4
CUST00601,373187.2,835337313.6
CUST00578,373083.5,835710397.1
CUST00400,372768.35,836083165.45
CUST00868,372526.6,836455692.05
CUST00706,372448.5,836828140.55
CUST00501,372365.9,837200506.45
CUST00540,372202.15,837572708.6
CUST00089,371979.0,837944687.6
CUST00782,371766.45,838316454.05
CUST00239,371735.1,838688189.15
CUST00851,371716.5,839059905.65
CUST00365,371544.6,839431450.25
CUST00241,370834.4,839802284.65
CUST00203,370689.8,840172974.45
CUST00769,370375.6,840543350.05
CUST00148,370335.8,840913685.85
CUST00172,370210.0,841283895.85
CUST00580,370156.3,841654052.15
CUST00047,369988.8,842024040.95
CUST00377,369864.0,842393904.95
CUST00365,369692.4,842763597.35
CUST00019,369682.4,843133279.75
CUST00958,369453.9,843502733.65
CUST00975,369446.15,843872179.8
CUST00855,369187.6,844241367.4
CUST00898,368893.8,844610261.2
CUST00024,368576.3,844978837.5
CUST00074,368524.0,845347361.5
CUST00153,368491.9,845715853.4
CUST00232,368483.25,846084336.65
CUST00427,368388.0,846452724.65
CUST00111,368280.0,846821004.65
CUST00836,368278.95,847189283.6
CUST00248,367932.0,847557215.6
CUST00299,367770.0,847924985.6
CUST00375,367750.15,848292735.75
CUST00959,367718.0,848660453.75
CUST00774,367637.0,849028090.75
CUST00919,367618.7,849395709.45
CUST00543,367568.0,849763277.45
CUST00342,367337.6,850130615.05
CUST00031,367193.0,850497808.05
CUST00338,367164.0,850864972.05
CUST00885,367141.4,851232113.45
CUST00682,366979.75,851599093.2
CUST00547,366966.6,851966059.8
CUST00715,366884.0,852332943.8
CUST00110,366715.35,852699659.15
CUST00179,366389.7,853066048.85
CUST00636,366370.0,853432418.85
CUST00923,366081.4,853798500.25
CUST00626,366003.0,854164503.25
CUST00895,365844.3,854530347.55
CUST00887,365786.7,854896134.25
CUST00171,365761.1,855261895.35
CUST00081,365691.0,855627586.35
CUST00343,365629.6,855993215.95
CUST00197,365626.4,856358842.35
CUST00551,365579.3,856724421.65
CUST00004,365498.5,857089920.15
CUST00051,365128.0,857455048.15
CUST00159,364987.4,857820035.55
CUST00736,364985.75,858185021.3
CUST00695,364965.9,858549987.2
CUST00944,364922.1,858914909.3
CUST00978,364855.6,859279764.9
CUST00236,364835.2,859644600.1
CUST00830,364500.95,860009101.05
CUST00292,364305.9,860373406.95
CUST00407,364031.2,860737438.15
CUST00756,364026.35,861101464.5
CUST00924,364006.1,861465470.6
CUST00853,363750.05,861829220.65
CUST00629,363647.5,862192868.15
CUST00994,363574.35,862556442.5
CUST00221,363437.8,862919880.3
CUST00396,363405.4,863283285.7
CUST00050,363200.15,863646485.85
CUST00379,363198.05,864009683.9
CUST00919,362759.3,864372443.2
CUST00628,362633.8,864735077.0
CUST00239,362541.65,865097618.65
CUST00713,362280.0,865459898.65
CUST00442,362178.6,865822077.25
CUST00777,361957.0,866184034.25
CUST00475,361683.0,866545717.25
