customer_id,month,revenue
CUST00183,2024-11,253569.6
CUST00492,2024-11,250298.0
CUST00970,2024-11,248609.95
CUST00373,2024-11,247832.0
CUST00502,2024-11,242285.3
CUST00186,2024-11,230902.2
CUST00922,2024-11,225888.35
CUST00641,2024-11,224544.0
CUST00544,2024-11,223772.0
CUST00961,2024-11,222129.9
CUST00118,2024-11,220312.2
CUST00404,2024-11,214448.0
CUST00960,2024-11,204442.0
CUST00256,2024-11,195029.4
CUST00102,2024-11,192859.0
CUST00658,2024-11,191715.7
CUST00832,2024-11,190801.55
CUST00173,2024-11,182720.7
CUST00606,2024-11,179941.2
CUST00927,2024-11,178506.0
CUST00672,2024-11,171264.0
CUST00411,2024-11,170260.0
CUST00582,2024-11,170061.4
CUST00874,2024-11,160883.5
CUST00560,2024-11,159984.0
CUST00061,2024-11,155858.5
CUST00814,2024-11,153164.65
CUST00371,2024-11,152331.0
CUST00096,2024-11,151560.1
CUST00017,2024-11,150978.0
CUST00341,2024-11,147621.45
CUST00363,2024-11,145908.8
CUST00515,2024-11,145090.0
CUST00188,2024-11,143149.2
CUST00595,2024-11,142235.2
CUST00584,2024-11,134735.2
CUST00992,2024-11,127056.0
CUST00557,2024-11,125907.1
CUST00258,2024-11,125477.1
CUST00955,2024-11,122729.4
CUST00802,2024-11,116566.2
CUST00297,2024-11,115226.0
CUST00146,2024-11,104549.0
CUST00469,2024-11,101738.85
CUST00786,2024-11,99672.8
CUST00909,2024-11,97962.05
CUST00071,2024-11,92759.0
CUST00643,2024-11,92451.1
CUST00910,2024-11,91684.5
CUST00211,2024-11,90072.25
CUST00157,2024-11,89800.9
CUST00304,2024-11,88673.0
CUST00760,2024-11,86084.0
CUST00317,2024-11,86013.0
CUST00308,2024-11,82048.0
CUST00981,2024-11,79397.0
CUST00642,2024-11,73938.3
CUST00550,2024-11,70243.0
CUST00568,2024-11,66796.6
CUST00066,2024-11,66022.9
CUST00852,2024-11,62952.0
CUST00662,2024-11,57423.7
CUST00313,2024-11,41892.3
CUST00676,2024-11,39023.1
CUST00998,2024-11,37411.2
CUST00581,2024-11,36795.0
CUST00851,2024-11,32326.6
CUST00573,2024-11,25999.6
CUST00202,2024-11,25804.0
CUST00325,2024-11,21536.0
CUST00552,2024-11,19155.6
CUST00967,2024-11,16105.6
CUST00647,2024-11,9356.4
CUST00881,2024-11,4118.25
CUST00577,2024-12,1086563.3
CUST00182,2024-12,916185.0
CUST00254,2024-12,841790.8
CUST00214,2024-12,826330.1
CUST00384,2024-12,788246.2
CUST00450,2024-12,764814.05
CUST00333,2024-12,749398.4500000001
CUST00644,2024-12,707387.8
CUST00110,2024-12,702342.15
CUST00919,2024-12,687871.5
CUST00682,2024-12,683319.3
CUST00699,2024-12,671660.5
CUST00824,2024-12,654472.2
CUST00423,2024-12,640107.4
CUST00242,2024-12,634883.05
CUST00003,2024-12,633337.55
CUST00652,2024-12,631227.5
CUST00411,2024-12,628316.7
CUST00274,2024-12,610301.8
CUST00799,2024-12,607944.4
CUST00498,2024-12,605774.75
CUST00627,2024-12,605309.4
CUST00746,2024-12,585130.75
CUST00764,2024-12,576344.7
CUST00535,2024-12,572523.8
CUST00579,2024-12,562577.35
CUST00916,2024-12,552819.05
CUST00313,2024-12,546876.8
CUST00496,2024-12,546667.6
CUST00218,2024-12,541943.7
CUST00275,2024-12,541310.6
CUST00826,2024-12,532395.45
CUST00482,2024-12,527141.2
CUST00044,2024-12,526591.2
CUST00640,2024-12,519296.6
CUST00377,2024-12,518464.9
CUST00243,2024-12,512543.8
CUST00814,2024-12,509160.0
CUST00907,2024-12,500574.45
CUST00458,2024-12,495829.2
CUST00960,2024-12,489490.95
CUST00402,2024-12,489044.1
CUST00828,2024-12,487853.4
CUST00037,2024-12,487755.5
CUST00943,2024-12,486603.4
CUST00225,2024-12,477506.2
CUST00725,2024-12,477083.55
CUST00603,2024-12,476256.5
CUST00045,2024-12,458800.4
CUST00268,2024-12,457651.0
CUST00101,2024-12,457534.6
CUST00922,2024-12,456986.2
CUST00155,2024-12,452434.4
CUST00733,2024-12,441117.9
CUST00880,2024-12,436805.6
CUST00542,2024-12,423012.7
CUST00817,2024-12,421454.35
CUST00662,2024-12,405911.2
CUST00235,2024-12,405474.8
CUST00928,2024-12,401191.2
CUST00847,2024-12,397197.80000000005
CUST00239,2024-12,394255.5
CUST00776,2024-12,389497.4
CUST00196,2024-12,387789.0
CUST00538,2024-12,378468.0
CUST00942,2024-12,377273.1
CUST00293,2024-12,374391.2
CUST00855,2024-12,369187.6
CUST00543,2024-12,367568.0
CUST00151,2024-12,361058.7
CUST00882,2024-12,358136.6
CUST00879,2024-12,353068.2
CUST00145,2024-12,346452.3
CUST00362,2024-12,334079.2
CUST00112,2024-12,333642.7
CUST00564,2024-12,332022.7
CUST00116,2024-12,331855.2
CUST00637,2024-12,328864.9
CUST00497,2024-12,326105.4
CUST00266,2024-12,317112.0
CUST00574,2024-12,312212.35
CUST00125,2024-12,308259.2
CUST00891,2024-12,307856.65
CUST00724,2024-12,303257.4
CUST00694,2024-12,298442.4
CUST00939,2024-12,296726.4
CUST00382,2024-12,295632.0
CUST00167,2024-12,294341.7
CUST00534,2024-12,289888.95
CUST00857,2024-12,289762.2
CUST00771,2024-12,287802.9
CUST00551,2024-12,285119.5
CUST00158,2024-12,277618.7
CUST00860,2024-12,274306.0
CUST00189,2024-12,268077.6
CUST00720,2024-12,255412.0
CUST00157,2024-12,255390.0
CUST00394,2024-12,253429.1
CUST00331,2024-12,251801.8
CUST00936,2024-12,250142.6
CUST00223,2024-12,249583.35
CUST00689,2024-12,242476.2
CUST00071,2024-12,237103.5
CUST00419,2024-12,236640.95
CUST00572,2024-12,234595.3
CUST00104,2024-12,231388.7
CUST00425,2024-12,227401.45
CUST00175,2024-12,224920.4
CUST00843,2024-12,218948.6
CUST00424,2024-12,218504.8
CUST00198,2024-12,212136.3
CUST00567,2024-12,210268.15
CUST00688,2024-12,207842.85
CUST00668,2024-12,204321.6
CUST00706,2024-12,199425.5
CUST00834,2024-12,194689.0
CUST00391,2024-12,194229.6
CUST00346,2024-12,190866.0
CUST00374,2024-12,184086.8
CUST00984,2024-12,182342.7
CUST00972,2024-12,181217.65
CUST00671,2024-12,180973.2
CUST00023,2024-12,176748.0
CUST00611,2024-12,176605.55
CUST00692,2024-12,169456.2
CUST00997,2024-12,168588.9
CUST00524,2024-12,164246.9
CUST00870,2024-12,157332.0
CUST00495,2024-12,154023.4
CUST00015,2024-12,153231.2
CUST00410,2024-12,151994.55
CUST00990,2024-12,151968.05
CUST00111,2024-12,151096.0
CUST00133,2024-12,149280.4
CUST00947,2024-12,148280.0
CUST00320,2024-12,146537.4
CUST00050,2024-12,146528.4
CUST00895,2024-12,143974.2
CUST00950,2024-12,141932.4
CUST00926,2024-12,139990.75
CUST00700,2024-12,130048.0
CUST00022,2024-12,128832.0
CUST00769,2024-12,127614.0
CUST00935,2024-12,123708.0
CUST00248,2024-12,121371.4
CUST00082,2024-12,119461.5
CUST00908,2024-12,117101.8
CUST00280,2024-12,115755.0
CUST00363,2024-12,114847.4
CUST00821,2024-12,112335.1
CUST00710,2024-12,108795.6
CUST00741,2024-12,108592.0
CUST00806,2024-12,97465.0
CUST00166,2024-12,94798.8
CUST00794,2024-12,94552.0
CUST00455,2024-12,89047.8
CUST00616,2024-12,87256.0
CUST00207,2024-12,86114.0
CUST00317,2024-12,85845.15
CUST00396,2024-12,77502.0
CUST00012,2024-12,73183.5
CUST00021,2024-12,68244.0
CUST00418,2024-12,54353.7
CUST00923,2024-12,53675.8
CUST00849,2024-12,51823.0
CUST00949,2024-12,51213.0
CUST00024,2024-12,49574.25
CUST00261,2024-12,44008.2
CUST00184,2024-12,41713.0
CUST00890,2024-12,41461.2
CUST00468,2024-12,38265.0
CUST00590,2024-12,30393.6
CUST00385,2024-12,29617.2
CUST00988,2024-12,27614.7
CUST00190,2024-12,25642.4
CUST00896,2024-12,8645.0
CUST00245,2024-12,7316.0
CUST00146,2024-12,4278.05
CUST00582,2024-12,3036.2
CUST00854,2024-12,2464.0
CUST00858,2024-12,1656.8
CUST00750,2024-12,1476.0
CUST00248,2025-01,1014361.2
CUST00863,2025-01,912804.15
CUST00639,2025-01,812773.45
CUST00657,2025-01,803173.2
CUST00067,2025-01,787169.5
CUST00785,2025-01,784160.2000000001
CUST00482,2025-01,768542.6
CUST00692,2025-01,763098.0
CUST00099,2025-01,750628.4
CUST00954,2025-01,748331.8
CUST00970,2025-01,742698.0
CUST00673,2025-01,727770.0
CUST00406,2025-01,673631.9
CUST00256,2025-01,653219.6
CUST00817,2025-01,652135.4
CUST00033,2025-01,647424.45
CUST00389,2025-01,638263.8
CUST00825,2025-01,633706.8
CUST00518,2025-01,622880.4
CUST00038,2025-01,618776.8
CUST00470,2025-01,606157.7
CUST00929,2025-01,598540.6
CUST00671,2025-01,593947.45
CUST00284,2025-01,593675.1
CUST00320,2025-01,588698.0
CUST00385,2025-01,583584.5
CUST00884,2025-01,579453.8
CUST00310,2025-01,565843.1
CUST00492,2025-01,565423.0
CUST00610,2025-01,551020.55
CUST00549,2025-01,548389.9
CUST00273,2025-01,534425.7
CUST00311,2025-01,533169.25
CUST00163,2025-01,532775.35
CUST00234,2025-01,529832.8
CUST00656,2025-01,525807.2
CUST00079,2025-01,524839.0
CUST00448,2025-01,523153.6
CUST00719,2025-01,494077.4
CUST00733,2025-01,494076.55
CUST00850,2025-01,484822.1
CUST00403,2025-01,477523.0
CUST00257,2025-01,471023.0
CUST00558,2025-01,466178.4
CUST00335,2025-01,463518.3
CUST00826,2025-01,459829.3
CUST00948,2025-01,457023.8
CUST00555,2025-01,455724.0
CUST00421,2025-01,452078.7
CUST00925,2025-01,446354.6
CUST00859,2025-01,445706.2
CUST00197,2025-01,441041.1
CUST00158,2025-01,430218.0
CUST00691,2025-01,429345.85
CUST00429,2025-01,424979.95
CUST00965,2025-01,424444.0
CUST00247,2025-01,421450.0
CUST00735,2025-01,414991.45
CUST00035,2025-01,412415.65
CUST00239,2025-01,411294.0
CUST00634,2025-01,401146.0
CUST00066,2025-01,395831.6
CUST00101,2025-01,395624.1
CUST00889,2025-01,390161.8
CUST00083,2025-01,390095.69999999995
CUST00905,2025-01,381632.7
CUST00703,2025-01,375066.2
CUST00898,2025-01,368893.8
CUST00375,2025-01,367750.15
CUST00547,2025-01,366966.6
CUST00171,2025-01,365761.1
CUST00407,2025-01,364031.2
CUST00080,2025-01,358326.3
CUST00745,2025-01,358244.15
CUST00998,2025-01,355630.75
CUST00698,2025-01,348861.6
CUST00055,2025-01,339167.0
CUST00661,2025-01,338911.5
CUST00860,2025-01,337462.95
CUST00457,2025-01,334166.1
CUST00743,2025-01,333093.0
CUST00840,2025-01,330428.7
CUST00276,2025-01,327127.2
CUST00177,2025-01,313082.55
CUST00002,2025-01,311512.75
CUST00598,2025-01,311338.0
CUST00283,2025-01,309351.1
CUST00324,2025-01,306684.1
CUST00597,2025-01,306219.4
CUST00133,2025-01,305167.0
CUST00741,2025-01,304559.2
CUST00853,2025-01,300502.0
CUST00987,2025-01,298212.65
CUST00926,2025-01,296452.75
CUST00757,2025-01,294824.85
CUST00773,2025-01,291400.8
CUST00769,2025-01,290408.2
CUST00912,2025-01,286734.9
CUST00278,2025-01,279024.4
CUST00857,2025-01,278318.0
CUST00714,2025-01,271231.25
CUST00910,2025-01,270890.8
CUST00924,2025-01,270692.0
CUST00073,2025-01,267365.4
CUST00911,2025-01,265068.8
CUST00882,2025-01,250540.8
CUST00512,2025-01,236492.5
CUST00529,2025-01,232735.75
CUST00395,2025-01,223219.7
CUST00419,2025-01,223088.6
CUST00758,2025-01,222099.2
CUST00695,2025-01,219363.0
CUST00777,2025-01,213231.7
CUST00011,2025-01,211967.0
CUST00822,2025-01,207188.0
CUST00465,2025-01,203648.8
CUST00653,2025-01,203156.8
CUST00103,2025-01,199025.0
CUST00506,2025-01,195457.8
CUST00750,2025-01,193952.75
CUST00226,2025-01,189056.4
CUST00386,2025-01,185937.0
CUST00279,2025-01,185814.0
CUST00950,2025-01,178905.6
CUST00347,2025-01,173946.9
CUST00357,2025-01,171463.4
CUST00821,2025-01,163378.5
CUST00680,2025-01,161713.8
CUST00565,2025-01,160600.1
CUST00115,2025-01,154586.8
CUST00524,2025-01,151311.0
CUST00149,2025-01,150512.2
CUST00800,2025-01,147695.55
CUST00599,2025-01,144020.0
CUST00046,2025-01,139615.8
CUST00966,2025-01,139420.8
CUST00936,2025-01,138809.7
CUST00917,2025-01,138060.0
CUST00585,2025-01,136948.35
CUST00174,2025-01,136494.0
CUST00862,2025-01,136429.5
CUST00114,2025-01,135481.0
CUST00904,2025-01,134284.4
CUST00600,2025-01,128084.0
CUST00783,2025-01,127614.0
CUST00999,2025-01,125221.0
CUST00536,2025-01,121810.8
CUST00260,2025-01,121403.8
CUST00811,2025-01,118313.7
CUST00749,2025-01,115130.4
CUST00061,2025-01,112520.0
CUST00383,2025-01,106344.1
CUST00365,2025-01,103273.1
CUST00137,2025-01,100412.9
CUST00232,2025-01,96933.0
CUST00164,2025-01,96644.1
CUST00806,2025-01,96424.0
CUST00202,2025-01,92696.0
CUST00344,2025-01,89826.2
CUST00456,2025-01,87239.7
CUST00225,2025-01,83948.4
CUST00420,2025-01,79992.0
CUST00147,2025-01,66042.0
CUST00012,2025-01,63706.8
CUST00109,2025-01,56692.0
CUST00481,2025-01,41960.0
CUST00941,2025-01,39657.6
CUST00871,2025-01,38742.1
CUST00417,2025-01,35696.7
CUST00237,2025-01,34951.0
CUST00886,2025-01,34748.0
CUST00638,2025-01,34591.0
CUST00510,2025-01,34508.1
CUST00791,2025-01,30501.0
CUST00141,2025-01,29678.0
CUST00548,2025-01,28995.0
CUST00317,2025-01,28460.0
CUST00359,2025-01,18620.95
CUST00982,2025-01,17111.35
CUST00513,2025-01,16889.6
CUST00057,2025-01,13824.0
CUST00813,2025-01,9244.8
CUST00204,2025-01,8481.6
CUST00519,2025-01,8212.0
CUST00545,2025-01,3461.4
CUST00768,2025-01,2647.8
CUST00539,2025-01,2156.4
CUST00828,2025-01,1382.4
CUST00262,2025-02,1276245.15
CUST00314,2025-02,957341.35
CUST00222,2025-02,932882.0
CUST00784,2025-02,807019.15
CUST00980,2025-02,794497.2
CUST00451,2025-02,779619.15
CUST00019,2025-02,755473.6
CUST00945,2025-02,753143.8
CUST00931,2025-02,744065.8
CUST00224,2025-02,702999.0
CUST00267,2025-02,693786.8
CUST00252,2025-02,683909.8
CUST00853,2025-02,679947.7
CUST00097,2025-02,670589.1
CUST00095,2025-02,667722.7
CUST00716,2025-02,666649.7
CUST00975,2025-02,658144.95
CUST00327,2025-02,657232.0
CUST00635,2025-02,652590.15
CUST00219,2025-02,649768.9
CUST00101,2025-02,626113.2
CUST00375,2025-02,615854.3
CUST00424,2025-02,612739.0
CUST00537,2025-02,610466.35
CUST00676,2025-02,599909.4
CUST00865,2025-02,571737.1
CUST00325,2025-02,559648.65
CUST00929,2025-02,559593.1
CUST00480,2025-02,549117.35
CUST00656,2025-02,539969.4
CUST00226,2025-02,529645.2
CUST00763,2025-02,526899.7
CUST00437,2025-02,514888.15
CUST00746,2025-02,507721.2
CUST00407,2025-02,504214.80000000005
CUST00554,2025-02,485019.3
CUST00733,2025-02,484989.35
CUST00822,2025-02,477886.15
CUST00901,2025-02,462180.6
CUST00562,2025-02,459389.7
CUST00333,2025-02,457864.95
CUST00066,2025-02,455914.45
CUST00417,2025-02,451807.6
CUST00363,2025-02,451423.10000000003
CUST00749,2025-02,432378.8
CUST00884,2025-02,428929.2
CUST00974,2025-02,428782.2
CUST00544,2025-02,424464.6
CUST00125,2025-02,415515.5
CUST00082,2025-02,415247.6
CUST00696,2025-02,414508.2
CUST00334,2025-02,391495.8
CUST00455,2025-02,377338.2
CUST00249,2025-02,376752.4
CUST00876,2025-02,375054.19999999995
CUST00823,2025-02,373592.0
CUST00791,2025-02,373500.0
CUST00540,2025-02,372202.15
CUST00365,2025-02,371544.6
CUST00629,2025-02,363647.5
CUST00693,2025-02,358187.2
CUST00897,2025-02,352285.35
CUST00266,2025-02,351951.0
CUST00087,2025-02,350592.0
CUST00287,2025-02,348056.1
CUST00050,2025-02,345274.0
CUST00983,2025-02,341966.0
CUST00008,2025-02,341262.8
CUST00998,2025-02,339617.8
CUST00697,2025-02,335482.7
CUST00295,2025-02,333964.3
CUST00475,2025-02,328237.8
CUST00393,2025-02,326479.0
CUST00590,2025-02,325197.9
CUST00106,2025-02,314758.5
CUST00962,2025-02,304602.0
CUST00804,2025-02,304430.45
CUST00586,2025-02,302571.0
CUST00315,2025-02,301993.2
CUST00542,2025-02,295326.6
CUST00914,2025-02,288069.0
CUST00299,2025-02,282422.6
CUST00428,2025-02,279882.8
CUST00991,2025-02,278583.9
CUST00722,2025-02,276082.0
CUST00218,2025-02,274319.4
CUST00953,2025-02,273582.1
CUST00181,2025-02,272725.4
CUST00777,2025-02,270741.4
CUST00285,2025-02,267275.55
CUST00891,2025-02,265081.0
CUST00429,2025-02,265065.0
CUST00370,2025-02,262947.0
CUST00011,2025-02,252598.8
CUST00172,2025-02,252336.15
CUST00132,2025-02,252335.5
CUST00430,2025-02,244851.0
CUST00199,2025-02,240857.9
CUST00366,2025-02,238501.4
CUST00369,2025-02,238302.2
CUST00276,2025-02,238227.6
CUST00549,2025-02,230431.0
CUST00296,2025-02,227904.0
CUST00517,2025-02,224613.5
CUST00757,2025-02,223536.0
CUST00732,2025-02,219438.0
CUST00110,2025-02,219072.8
CUST00420,2025-02,218890.05
CUST00464,2025-02,217617.65
CUST00158,2025-02,216083.1
CUST00657,2025-02,213730.0
CUST00379,2025-02,212473.45
CUST00440,2025-02,211695.0
CUST00788,2025-02,211507.8
CUST00767,2025-02,206009.4
CUST00129,2025-02,200287.4
CUST00038,2025-02,200198.5
CUST00234,2025-02,197704.8
CUST00111,2025-02,184847.0
CUST00633,2025-02,183347.2
CUST00553,2025-02,182496.0
CUST00155,2025-02,174984.1
CUST00508,2025-02,169438.0
CUST00352,2025-02,169225.7
CUST00877,2025-02,165803.15
CUST00067,2025-02,162138.0
CUST00905,2025-02,157379.2
CUST00306,2025-02,155205.0
CUST00836,2025-02,154827.8
CUST00114,2025-02,153863.0
CUST00188,2025-02,153144.0
CUST00152,2025-02,143888.0
CUST00039,2025-02,139430.0
CUST00688,2025-02,135936.0
CUST00169,2025-02,134310.5
CUST00447,2025-02,130793.3
CUST00988,2025-02,125449.0
CUST00010,2025-02,123518.0
CUST00598,2025-02,122643.0
CUST00960,2025-02,122363.8
CUST00246,2025-02,121087.8
CUST00906,2025-02,119444.5
CUST00032,2025-02,113445.2
CUST00744,2025-02,112431.0
CUST00467,2025-02,110857.4
CUST00743,2025-02,110125.15
CUST00670,2025-02,108236.2
CUST00410,2025-02,107287.2
CUST00265,2025-02,103529.25
CUST00952,2025-02,103336.0
CUST00247,2025-02,98584.35
CUST00844,2025-02,98095.5
CUST00704,2025-02,96580.8
CUST00131,2025-02,95366.4
CUST00104,2025-02,93281.4
CUST00833,2025-02,90303.7
CUST00638,2025-02,88528.7
CUST00528,2025-02,80873.5
CUST00552,2025-02,75137.8
CUST00873,2025-02,74959.3
CUST00457,2025-02,74430.0
CUST00854,2025-02,73584.15
CUST00278,2025-02,72177.3
CUST00503,2025-02,66156.0
CUST00581,2025-02,64461.6
CUST00069,2025-02,55078.0
CUST00396,2025-02,39489.6
CUST00812,2025-02,29638.0
CUST00037,2025-02,29217.6
CUST00124,2025-02,28777.6
CUST00256,2025-02,27134.95
CUST00910,2025-02,16946.6
CUST00013,2025-02,15744.0
CUST00866,2025-02,11903.4
CUST00303,2025-02,6213.0
CUST00463,2025-02,5356.8
CUST00985,2025-02,2868.0
CUST00543,2025-03,1179095.75
CUST00977,2025-03,1117633.6
CUST00980,2025-03,1088290.15
CUST00174,2025-03,1040206.05
CUST00489,2025-03,995211.55
CUST00117,2025-03,991163.0
CUST00692,2025-03,970393.5
CUST00642,2025-03,935216.8
CUST00040,2025-03,860846.15
CUST00299,2025-03,831710.5
CUST00343,2025-03,816215.8
CUST00877,2025-03,786643.9
CUST00714,2025-03,757539.2
CUST00892,2025-03,744652.0
CUST00955,2025-03,679703.85
CUST00485,2025-03,669798.4
CUST00181,2025-03,659563.4
CUST00740,2025-03,657828.2
CUST00091,2025-03,639925.2
CUST00925,2025-03,624411.65
CUST00842,2025-03,623019.4
CUST00377,2025-03,614433.2
CUST00662,2025-03,595062.75
CUST00990,2025-03,584928.0
CUST00351,2025-03,581676.6
CUST00535,2025-03,556889.95
CUST00499,2025-03,553955.3
CUST00680,2025-03,549118.3
CUST00749,2025-03,543265.35
CUST00432,2025-03,529065.4
CUST00565,2025-03,527632.5
CUST00627,2025-03,525235.4
CUST00398,2025-03,524930.0
CUST00537,2025-03,517404.1
CUST00043,2025-03,510165.4
CUST00088,2025-03,501737.05
CUST00603,2025-03,490251.7
CUST00781,2025-03,484730.3
CUST00095,2025-03,484728.8
CUST00601,2025-03,481779.4
CUST00587,2025-03,476773.2
CUST00837,2025-03,474934.9
CUST00942,2025-03,473864.6
CUST00649,2025-03,466131.85
CUST00509,2025-03,454782.1
CUST00078,2025-03,446778.6
CUST00072,2025-03,439590.25
CUST00021,2025-03,438593.5
CUST00623,2025-03,431316.9
CUST00098,2025-03,427758.1
CUST00800,2025-03,427012.4
CUST00328,2025-03,419134.6
CUST00867,2025-03,415287.3
CUST00182,2025-03,409113.0
CUST00279,2025-03,408710.6
CUST00756,2025-03,407238.15
CUST00695,2025-03,391079.2
CUST00189,2025-03,382883.1
CUST00736,2025-03,379205.3
CUST00656,2025-03,378459.8
CUST00566,2025-03,377795.35
CUST00991,2025-03,375593.0
CUST00242,2025-03,375567.1
CUST00570,2025-03,373469.6
CUST00578,2025-03,373083.5
CUST00580,2025-03,370156.3
CUST00889,2025-03,367123.8
CUST00994,2025-03,363574.35
CUST00959,2025-03,351625.0
CUST00106,2025-03,351287.85
CUST00737,2025-03,344465.8
CUST00633,2025-03,343902.1
CUST00607,2025-03,341097.55
CUST00467,2025-03,337896.8
CUST00330,2025-03,330160.5
CUST00950,2025-03,323204.7
CUST00144,2025-03,322745.4
CUST00214,2025-03,322066.0
CUST00146,2025-03,317091.75
CUST00822,2025-03,315948.8
CUST00220,2025-03,305702.9
CUST00832,2025-03,302312.4
CUST00216,2025-03,292529.1
CUST00545,2025-03,291592.0
CUST00246,2025-03,281593.7
CUST00593,2025-03,280790.2
CUST00491,2025-03,276306.0
CUST00321,2025-03,275781.2
CUST00475,2025-03,273267.0
CUST00595,2025-03,272000.75
CUST00769,2025-03,270199.6
CUST00849,2025-03,269036.4
CUST00777,2025-03,268931.2
CUST00879,2025-03,268424.4
CUST00723,2025-03,265487.0
CUST00789,2025-03,263541.0
CUST00219,2025-03,261918.0
CUST00868,2025-03,257420.4
CUST00875,2025-03,256125.85
CUST00845,2025-03,251192.0
CUST00271,2025-03,250687.7
CUST00056,2025-03,249928.2
CUST00476,2025-03,248482.75
CUST00102,2025-03,244670.0
CUST00974,2025-03,242365.75
CUST00290,2025-03,241703.6
CUST00863,2025-03,240579.0
CUST00529,2025-03,234024.0
CUST00901,2025-03,230635.4
CUST00049,2025-03,229794.9
CUST00240,2025-03,229549.25
CUST00001,2025-03,229389.2
CUST00707,2025-03,224535.0
CUST00782,2025-03,221328.5
CUST00039,2025-03,221025.8
CUST00230,2025-03,218745.4
CUST00390,2025-03,217845.6
CUST00014,2025-03,217544.0
CUST00992,2025-03,213455.8
CUST00293,2025-03,213442.2
CUST00044,2025-03,202744.65
CUST00872,2025-03,202376.6
CUST00753,2025-03,191401.9
CUST00137,2025-03,189236.0
CUST00478,2025-03,179759.8
CUST00663,2025-03,177902.0
CUST00273,2025-03,167893.3
CUST00052,2025-03,163636.0
CUST00858,2025-03,157338.75
CUST00841,2025-03,156632.2
CUST00374,2025-03,156548.25
CUST00160,2025-03,154898.0
CUST00584,2025-03,154389.6
CUST00995,2025-03,148545.65
CUST00907,2025-03,147040.0
CUST00975,2025-03,138401.1
CUST00926,2025-03,133916.75
CUST00065,2025-03,133842.6
CUST00941,2025-03,133800.2
CUST00909,2025-03,128664.0
CUST00705,2025-03,122213.7
CUST00256,2025-03,121775.0
CUST00873,2025-03,120640.0
CUST00843,2025-03,119995.85
CUST00340,2025-03,117668.5
CUST00306,2025-03,111325.6
CUST00334,2025-03,107811.0
CUST00062,2025-03,102888.0
CUST00591,2025-03,99264.2
CUST00744,2025-03,89530.2
CUST00754,2025-03,89280.0
CUST00431,2025-03,83721.6
CUST00388,2025-03,82479.45
CUST00807,2025-03,79397.0
CUST00546,2025-03,69844.0
CUST00060,2025-03,65600.8
CUST00502,2025-03,64083.2
CUST00046,2025-03,60813.3
CUST00726,2025-03,56081.3
CUST00700,2025-03,51387.0
CUST00752,2025-03,46760.9
CUST00940,2025-03,46721.6
CUST00506,2025-03,40176.45
CUST00553,2025-03,39776.0
CUST00629,2025-03,38448.0
CUST00952,2025-03,35449.2
CUST00030,2025-03,32598.3
CUST00215,2025-03,31305.25
CUST00172,2025-03,30688.2
CUST00132,2025-03,28935.0
CUST00444,2025-03,16173.8
CUST00739,2025-03,15312.6
CUST00767,2025-03,10402.0
CUST00666,2025-03,4421.7
CUST00778,2025-03,2851.0
CUST00698,2025-03,784.8
CUST00510,2025-04,1162570.6
CUST00348,2025-04,1083245.0
CUST00502,2025-04,965531.1499999999
CUST00487,2025-04,887433.5
CUST00757,2025-04,879424.4
CUST00206,2025-04,834536.8
CUST00259,2025-04,789993.8
CUST00568,2025-04,785905.15
CUST00159,2025-04,777352.8
CUST00795,2025-04,738005.9
CUST00276,2025-04,733344.9
CUST00765,2025-04,709906.7999999999
CUST00431,2025-04,704525.45
CUST00205,2025-04,698861.4
CUST00650,2025-04,670141.0
CUST00687,2025-04,670071.1
CUST00014,2025-04,665161.2
CUST00999,2025-04,636678.8
CUST00818,2025-04,608137.4
CUST00217,2025-04,598226.4
CUST00423,2025-04,595840.4
CUST00762,2025-04,575394.8
CUST00195,2025-04,574938.7
CUST00865,2025-04,546962.8
CUST00370,2025-04,546445.6
CUST00067,2025-04,542137.35
CUST00505,2025-04,539075.2
CUST00438,2025-04,530170.8
CUST00215,2025-04,522729.8
CUST00281,2025-04,508507.65
CUST00807,2025-04,486731.9
CUST00887,2025-04,477980.5
CUST00367,2025-04,475803.5
CUST00286,2025-04,468096.4
CUST00466,2025-04,465330.3
CUST00973,2025-04,456473.05
CUST00540,2025-04,440906.7
CUST00533,2025-04,440472.6
CUST00218,2025-04,440089.95
CUST00330,2025-04,436741.3
CUST00838,2025-04,435734.4
CUST00496,2025-04,425459.0
CUST00753,2025-04,422503.2
CUST00966,2025-04,421635.3
CUST00802,2025-04,417685.9
CUST00678,2025-04,413907.0
CUST00207,2025-04,405262.8
CUST00782,2025-04,404762.95
CUST00570,2025-04,401230.8
CUST00333,2025-04,386732.0
CUST00219,2025-04,382663.2
CUST00635,2025-04,382653.45
CUST00767,2025-04,382401.7
CUST00553,2025-04,372624.9
CUST00528,2025-04,368101.80000000005
CUST00682,2025-04,366979.75
CUST00197,2025-04,365626.4
CUST00944,2025-04,364922.1
CUST00236,2025-04,364835.2
CUST00853,2025-04,363750.05
CUST00536,2025-04,351991.8
CUST00847,2025-04,349875.6
CUST00654,2025-04,344095.0
CUST00082,2025-04,341543.4
CUST00032,2025-04,340520.0
CUST00574,2025-04,338579.7
CUST00991,2025-04,336172.8
CUST00318,2025-04,328480.0
CUST00047,2025-04,325266.0
CUST00005,2025-04,322110.1
CUST00071,2025-04,315128.0
CUST00297,2025-04,307099.6
CUST00666,2025-04,306176.0
CUST00379,2025-04,304231.2
